13:36:40.500	ni1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.968864567	2189468864567	2016-07-14 13:35:37.676187000	-53222462823813000
13:36:40.500	pb1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969001252	2189469001252	2016-07-14 13:35:37.676201000	-53222462823799000
13:36:40.500	pb1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969122584	2189469122584	2016-07-14 13:35:37.676217000	-53222462823783000
13:36:40.500	ni1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969240054	2189469240054	2016-07-14 13:35:37.676218000	-53222462823782000
13:36:40.500	rb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969366495	2189469366495	2016-07-14 13:35:37.676247000	-53222462823753000
13:36:40.500	ni1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969491721	2189469491721	2016-07-14 13:35:37.676249000	-53222462823751000
13:36:40.500	rb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969612918	2189469612918	2016-07-14 13:35:37.676266000	-53222462823734000
13:36:40.500	pb1608	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969748050	2189469748050	2016-07-14 13:35:37.676276000	-53222462823724000
13:36:40.500	pb1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969874040	2189469874040	2016-07-14 13:35:37.676305000	-53222462823695000
13:36:40.500	al1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.969994751	2189469994751	2016-07-14 13:35:37.678741000	-53222462821259000
13:36:40.500	au1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970118789	2189470118789	2016-07-14 13:35:37.678792000	-53222462821208000
13:36:40.500	bu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970239737	2189470239737	2016-07-14 13:35:37.678885000	-53222462821115000
13:36:40.500	IMCI	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970358016	2189470358016	2016-07-14 13:35:37.679075000	-53222462820925000
13:36:40.500	ag1608	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970493987	2189470493987	2016-07-14 13:35:37.679614000	-53222462820386000
13:36:40.500	ag1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970624507	2189470624507	2016-07-14 13:35:37.679647000	-53222462820353000
13:36:40.500	ag1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970747902	2189470747902	2016-07-14 13:35:37.679676000	-53222462820324000
13:36:40.500	ag1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970869501	2189470869501	2016-07-14 13:35:37.679704000	-53222462820296000
13:36:40.500	ag1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.970991182	2189470991182	2016-07-14 13:35:37.679734000	-53222462820266000
